customer_id,full_name,age,gender,marital_status,city,state,education,employment_type,years_of_experience,monthly_income,loan_id,loan_type,loan_amount,loan_tenure_months,interest_rate,emi_amount,loan_purpose,loan_application_date,loan_approval_status,credit_score,existing_loans,total_existing_debt,debt_to_income_ratio,collateral_value,co_applicant,repayment_status,missed_payments,default_status,days_past_due,recovery_amount
CUST14586,Ankita Tiwari,27,Male,Married,Pune,Maharashtra,12th Pass,Salaried,5,25994,LOAN24586,Personal Loan,119000,48,14.86,3303,Wedding Expenses,2022-03-08,Rejected,568,3,74256,2.98,144241,Yes,,,,,
CUST14587,Sneha Shinde,37,Male,Single,Hyderabad,Telangana,Graduate,Salaried,18,100647,LOAN24587,Car Loan,886000,84,17.73,18481,Used Car Purchase,2024-08-06,Approved,776,3,61929,0.8,1131534,Yes,On Time,0,0,0,
CUST14588,Pooja Agarwal,33,Male,Divorced,Nagpur,Maharashtra,12th Pass,Salaried,11,62076,LOAN24588,Personal Loan,72000,48,12.53,1914,Medical Emergency,2021-04-05,Approved,652,1,28574,0.49,91969,Yes,On Time,0,0,0,
CUST14589,Sneha Verma,28,Male,Married,Delhi,Delhi,Post Graduate,Self-Employed,4,45330,LOAN24589,Education Loan,602000,84,17.72,12554,Postgraduate Studies,2021-08-20,Approved,752,0,0,0.28,777632,Yes,On Time,0,0,0,
CUST14590,Priya Chavan,33,Male,Married,Delhi,Delhi,12th Pass,Salaried,14,89407,LOAN24590,Personal Loan,190000,48,11.47,4954,Medical Emergency,2020-08-29,Approved,667,2,65726,0.79,161387,No,On Time,0,0,0,
CUST14591,Nikhil Pillai,22,Male,Married,Jaipur,Rajasthan,Graduate,Business Owner,0,469264,LOAN24591,Education Loan,617000,120,8.07,7508,Undergraduate Studies,2022-03-04,Approved,789,4,284184,0.62,899712,No,Late,9,1,662,179443
CUST14592,Usha Verma,21,Male,Married,Chennai,Tamil Nadu,Graduate,Salaried,0,115453,LOAN24592,Personal Loan,464000,12,9.09,40596,Debt Consolidation,2024-09-19,Approved,682,0,0,0.35,695326,No,On Time,0,0,0,
CUST14593,Yogesh Chopra,29,Female,Single,Surat,Gujarat,Graduate,Salaried,8,172519,LOAN24593,Education Loan,1140000,60,12.8,25821,Postgraduate Studies,2023-08-04,Approved,795,1,36011,0.36,1222799,No,On Time,0,0,0,
CUST14594,Varsha Pawar,26,Male,Married,Lucknow,Uttar Pradesh,Graduate,Salaried,3,182433,LOAN24594,Education Loan,314000,120,17.43,5543,Undergraduate Studies,2024-01-29,Approved,866,0,0,0.03,445239,,On Time,0,0,0,
CUST14595,Poonam Tiwari,45,Male,Married,Surat,Gujarat,Post Graduate,Salaried,24,87053,LOAN24595,Business Loan,3618000,36,18.16,131089,Equipment Purchase,2020-09-30,Approved,698,0,0,1.51,3923076,,On Time,0,0,0,
CUST14596,Ashok Rao,24,Male,Married,Ahmedabad,Gujarat,Graduate,Salaried,2,180546,LOAN24596,Car Loan,1114000,60,17.19,27799,New Car Purchase,2022-02-05,Approved,682,1,41829,0.39,1615129,No,Late,7,1,535,630394
CUST14597,Varsha Pillai,54,Male,Married,Pune,Maharashtra,Graduate,Self-Employed,30,199049,LOAN24597,Business Loan,692000,24,17.39,34343,Equipment Purchase,2020-01-07,Approved,529,4,64368,0.5,939456,No,On Time,0,0,0,
CUST14598,Sanjay Joshi,30,Male,Married,Chennai,Tamil Nadu,Post Graduate,Business Owner,9,407638,LOAN24598,Car Loan,1036000,48,16.83,29802,Used Car Purchase,2023-03-20,Approved,710,1,42064,0.18,1552844,Yes,On Time,0,0,0,
CUST14599,Vikas Yadav,42,Male,Married,Delhi,Delhi,Graduate,Salaried,22,107940,LOAN24599,Home Loan,5659000,240,9.54,52897,Home Construction,2021-08-02,Approved,739,4,118204,1.59,6669582,,On Time,0,0,0,
CUST14600,Poonam Kapoor,23,Male,Single,Bangalore,Karnataka,Graduate,Self-Employed,2,25330,LOAN24600,Personal Loan,391000,12,13.82,35073,Travel,2022-05-17,Rejected,720,0,0,1.38,562500,,,,,,
CUST14601,Tanvi Pandey,40,Female,Married,Nagpur,Maharashtra,12th Pass,Self-Employed,21,49579,LOAN24601,Personal Loan,637000,60,13.13,14536,Travel,2023-10-06,Approved,705,0,0,0.29,936444,No,Late,6,1,454,
CUST14602,Priya Mehta,29,Female,Married,Kolkata,West Bengal,Graduate,Salaried,5,154466,LOAN24602,Education Loan,1524000,120,13.32,23043,Undergraduate Studies,2020-07-18,Approved,721,0,0,0.15,1925592,No,On Time,0,0,0,
CUST14603,Aarav Mehta,32,Male,Single,Jaipur,Rajasthan,Graduate,Business Owner,13,487844,LOAN24603,Home Loan,5834000,120,10.69,79343,Home Renovation,2022-04-28,Approved,568,0,0,0.16,6886174,No,On Time,0,0,0,
CUST14604,Sneha Jain,42,Female,Divorced,Ahmedabad,Gujarat,Graduate,Salaried,23,198382,LOAN24604,Home Loan,5730000,240,14.65,73974,Home Construction,2020-05-24,Approved,639,2,120434,0.98,,,On Time,0,0,0,
CUST14605,Yogesh Chopra,40,Male,Married,Surat,Gujarat,Graduate,Salaried,20,182632,LOAN24605,Education Loan,1512000,120,14.39,23832,Postgraduate Studies,2023-08-15,Approved,733,4,136352,0.88,2201548,Yes,Defaulted,6,1,323,551992
CUST14606,Usha More,36,Female,Married,Bangalore,Karnataka,Post Graduate,Business Owner,14,429362,LOAN24606,Business Loan,3853000,24,8.5,175140,Equipment Purchase,2021-09-10,Approved,760,0,0,0.41,4318615,,On Time,0,0,0,
CUST14607,Mohan Srivastava,31,Male,Widowed,Bangalore,Karnataka,Graduate,Business Owner,12,471104,LOAN24607,Home Loan,7381000,240,14.65,95288,Home Purchase,2022-01-14,Approved,645,0,0,0.2,6533285,Yes,On Time,0,0,0,
CUST14608,Rashmi Chopra,44,Female,Widowed,Delhi,Delhi,Post Graduate,Salaried,20,167026,LOAN24608,Personal Loan,290000,24,8.54,13187,Medical Emergency,2023-12-03,Approved,513,0,0,0.08,396019,No,Defaulted,4,1,101,163029
CUST14609,Anil Choudhary,28,Female,Married,Mumbai,Maharashtra,Graduate,Business Owner,7,476120,LOAN24609,Education Loan,898000,120,15.0,14487,Postgraduate Studies,2020-05-24,Approved,658,2,130342,0.3,901398,No,On Time,0,0,0,
CUST14610,Aditya Gupta,40,Female,Single,Hyderabad,Telangana,Graduate,Salaried,20,207728,LOAN24610,Home Loan,7913000,240,18.02,122244,Home Construction,2020-07-30,Approved,674,2,55208,0.85,7279458,Yes,On Time,0,0,0,
CUST14611,Madhuri Chopra,27,Female,Single,Jaipur,Rajasthan,Post Graduate,Self-Employed,7,100962,LOAN24611,Education Loan,258000,60,16.79,6382,Postgraduate Studies,2024-07-11,Approved,776,0,0,0.06,314273,No,On Time,0,0,0,
CUST14612,Nilesh Mittal,37,Male,Married,Hyderabad,Telangana,Graduate,Salaried,16,101005,LOAN24612,Home Loan,4017000,240,14.34,50947,Home Purchase,2021-02-26,Approved,603,3,226323,2.75,4840571,No,Defaulted,6,1,651,1410201
CUST14613,Anand Rao,32,Male,Widowed,Jaipur,Rajasthan,Graduate,Salaried,10,208915,LOAN24613,Home Loan,4714000,300,15.93,63799,Home Construction,2023-02-24,Approved,650,3,83469,0.7,5844409,No,Late,2,0,9,
CUST14614,Pratik Malhotra,36,Male,Single,Lucknow,Uttar Pradesh,Graduate,Self-Employed,16,112109,LOAN24614,Personal Loan,514000,36,16.76,18264,Medical Emergency,2021-01-23,Approved,587,0,0,0.16,511425,No,Defaulted,6,1,534,162762
CUST14615,Ankita More,24,Female,Married,Surat,Gujarat,Post Graduate,Salaried,4,31178,LOAN24615,Business Loan,2811000,48,12.62,74883,Working Capital,2024-06-01,Rejected,715,3,226074,9.65,2946464,No,,,,,
CUST14616,Sneha Jain,34,Male,Married,Kolkata,West Bengal,Graduate,Salaried,13,183700,LOAN24616,Home Loan,4121000,120,8.65,51425,Home Construction,2022-12-18,Approved,614,0,0,0.28,5366783,No,On Time,0,0,0,
CUST14617,Rashmi Choudhary,33,Male,Married,Mumbai,Maharashtra,Post Graduate,Business Owner,9,430598,LOAN24617,Personal Loan,377000,36,12.92,12688,Travel,2023-11-04,Approved,782,0,0,0.03,519840,No,On Time,0,0,0,
CUST14618,Nisha Srivastava,32,Male,Married,Chennai,Tamil Nadu,Graduate,Self-Employed,8,150635,LOAN24618,Personal Loan,326000,12,17.14,29754,Debt Consolidation,2022-07-18,Approved,665,1,50492,0.53,,No,On Time,0,0,0,
CUST14619,Mahesh Verma,21,Male,Married,Hyderabad,Telangana,Graduate,Salaried,0,31564,LOAN24619,Education Loan,859000,60,18.27,21939,Undergraduate Studies,2024-09-21,Approved,707,0,0,0.7,965335,Yes,Late,10,1,274,
CUST14620,Sachin Jadhav,24,Male,Married,Hyderabad,Telangana,Graduate,Self-Employed,5,73868,LOAN24620,Business Loan,2355000,36,14.73,81325,Business Expansion,2024-08-20,Rejected,548,1,62699,1.95,2656639,Yes,,,,,
CUST14621,Hemant Srivastava,44,Male,Widowed,Bangalore,Karnataka,Graduate,Salaried,22,114577,LOAN24621,Home Loan,6890000,180,9.33,71241,Home Renovation,2023-04-30,Approved,811,4,92464,1.43,5563969,No,Defaulted,9,1,662,4003671
CUST14622,Usha Sharma,44,Female,Single,Lucknow,Uttar Pradesh,Graduate,Salaried,21,242427,LOAN24622,Education Loan,1800000,120,12.09,25918,Undergraduate Studies,2020-02-20,Approved,712,0,0,0.11,2255841,Yes,On Time,0,0,0,
CUST14623,Sanjay Naidu,26,Female,Married,Nagpur,Maharashtra,12th Pass,Self-Employed,6,39112,LOAN24623,Home Loan,2850000,300,8.44,22833,Home Renovation,2020-11-22,Approved,722,0,0,0.58,3931195,No,Late,2,0,59,
CUST14624,Deepak Iyer,28,Male,Married,Bangalore,Karnataka,Below 10th,Self-Employed,4,88073,LOAN24624,Personal Loan,511000,48,15.97,14474,Travel,2023-01-08,Approved,746,0,0,0.16,710933,No,On Time,0,0,0,
CUST14625,Jyoti Sharma,38,Male,Widowed,Bangalore,Karnataka,Graduate,Salaried,15,146720,LOAN24625,Home Loan,2870000,120,8.99,36340,Home Construction,2022-09-20,Approved,537,1,38564,0.51,,Yes,Late,1,0,44,
CUST14626,Vijay Chopra,45,Female,Divorced,Jaipur,Rajasthan,Graduate,Business Owner,26,341731,LOAN24626,Home Loan,7929000,240,9.58,74323,Home Renovation,2023-10-26,Approved,624,3,214974,0.85,7112289,No,On Time,0,0,0,
CUST14627,Nilesh Gupta,39,Female,Married,Surat,Gujarat,Graduate,Salaried,17,190111,LOAN24627,Car Loan,1445000,36,16.61,51238,Used Car Purchase,2021-03-15,Approved,779,0,0,0.27,1457191,,On Time,0,0,0,
CUST14628,Priya Saxena,37,Male,Single,Hyderabad,Telangana,Graduate,Salaried,14,80861,LOAN24628,Business Loan,2768000,24,12.81,131348,Working Capital,2021-01-03,Approved,591,2,97650,2.83,3811821,Yes,On Time,0,0,0,
CUST14629,Vishal Singh,39,Male,Married,Lucknow,Uttar Pradesh,Graduate,Salaried,18,161733,LOAN24629,Education Loan,282000,60,13.53,6493,Undergraduate Studies,2024-08-26,Approved,559,1,25693,0.2,236676,No,On Time,0,0,0,
CUST14630,Aishwarya Srivastava,38,Male,Divorced,Delhi,Delhi,Post Graduate,Business Owner,15,301743,LOAN24630,Car Loan,1105000,72,16.07,24012,New Car Purchase,2022-01-01,Approved,787,3,232161,0.85,1102166,Yes,Late,1,0,14,
CUST14631,Vinod Shah,34,Male,Married,Delhi,Delhi,Below 10th,Salaried,15,168856,LOAN24631,Personal Loan,773000,12,17.04,70515,Medical Emergency,2023-06-07,Approved,676,2,126800,1.17,888779,Yes,On Time,0,0,0,
CUST14632,Shruti Patil,35,Male,Married,Delhi,Delhi,Graduate,Self-Employed,13,49452,LOAN24632,Car Loan,1092000,72,10.21,20346,New Car Purchase,2022-11-10,Approved,615,0,0,0.41,880333,Yes,On Time,0,0,0,
CUST14633,Vikas Saxena,31,Female,Divorced,Ahmedabad,Gujarat,Graduate,Salaried,8,209148,LOAN24633,Business Loan,778000,48,18.25,22955,Equipment Purchase,2020-05-03,Approved,429,2,138088,0.77,643633,Yes,Defaulted,7,1,522,228422
CUST14634,Kiran Shah,37,Female,Married,Surat,Gujarat,Graduate,Self-Employed,13,241841,LOAN24634,Business Loan,1236000,48,16.45,35314,Startup Funding,2020-05-25,Approved,764,3,81363,0.48,,No,On Time,0,0,0,
CUST14635,Aishwarya Mishra,24,Male,Single,Kolkata,West Bengal,Graduate,Self-Employed,5,92055,LOAN24635,Education Loan,1431000,84,14.94,27565,Undergraduate Studies,2020-07-31,Approved,558,2,88198,1.26,1982277,No,On Time,0,0,0,
CUST14636,Deepika Naidu,32,Male,Married,Surat,Gujarat,Post Graduate,Salaried,13,187605,LOAN24636,Personal Loan,384000,12,8.8,33545,Travel,2023-12-03,Approved,759,0,0,0.18,,Yes,On Time,0,0,0,
CUST14637,Swati Yadav,35,Male,Married,Pune,Maharashtra,Post Graduate,Salaried,16,126176,LOAN24637,Personal Loan,786000,60,7.64,15802,Debt Consolidation,2020-05-23,Approved,649,1,30465,0.37,965184,,On Time,0,0,0,
CUST14638,Shruti Chavan,23,Female,Married,Hyderabad,Telangana,Graduate,Business Owner,4,398612,LOAN24638,Personal Loan,673000,48,16.12,19114,Medical Emergency,2024-04-30,Approved,578,2,156506,0.44,,No,On Time,0,0,0,
CUST14639,Amol Naidu,32,Male,Married,Surat,Gujarat,12th Pass,Self-Employed,10,229916,LOAN24639,Personal Loan,629000,36,16.86,22381,Debt Consolidation,2021-02-01,Approved,718,1,33899,0.24,870369,No,On Time,0,0,0,
CUST14640,Ravi Nair,37,Female,Married,Chennai,Tamil Nadu,Graduate,Salaried,17,201083,LOAN24640,Car Loan,510000,60,10.37,10929,New Car Purchase,2024-08-27,Approved,826,2,156468,0.83,538142,Yes,On Time,0,0,0,
CUST14641,Pooja Choudhary,31,Male,Married,Nagpur,Maharashtra,Graduate,Salaried,8,93056,LOAN24641,Home Loan,6351000,180,10.0,68248,Home Renovation,2021-08-02,Approved,772,1,64016,1.42,7478683,No,Defaulted,7,1,339,
CUST14642,Sanjay Rao,28,Female,Married,Surat,Gujarat,Graduate,Self-Employed,9,163572,LOAN24642,Personal Loan,710000,48,12.41,18840,Travel,2023-07-15,Approved,755,0,0,0.12,617466,Yes,On Time,0,0,0,
CUST14643,Rashmi Choudhary,30,Male,Married,Chennai,Tamil Nadu,Graduate,Salaried,10,200776,LOAN24643,Personal Loan,677000,36,9.6,21717,Debt Consolidation,2020-02-18,Approved,685,2,136326,0.79,610675,No,On Time,0,0,0,
CUST14644,Kavita Malhotra,26,Male,Single,Chennai,Tamil Nadu,Graduate,Salaried,4,119387,LOAN24644,Home Loan,7377000,180,17.16,114369,Home Renovation,2021-12-11,Approved,742,0,0,0.96,9445367,No,On Time,0,0,0,
CUST14645,Tanvi Arora,42,Female,Single,Kolkata,West Bengal,Graduate,Business Owner,18,379810,LOAN24645,Business Loan,2940000,36,12.52,98381,Business Expansion,2021-08-09,Approved,604,1,51552,0.39,2736997,,On Time,0,0,0,
CUST14646,Rekha Saxena,50,Female,Single,Hyderabad,Telangana,Graduate,Self-Employed,26,38849,LOAN24646,Personal Loan,532000,60,12.49,11966,Wedding Expenses,2020-11-25,Approved,684,3,59112,1.83,428924,No,On Time,0,0,0,
CUST14647,Vinod Jain,31,Male,Married,Delhi,Delhi,Post Graduate,Business Owner,7,435898,LOAN24647,Home Loan,7430000,120,11.89,106126,Home Renovation,2023-10-02,Approved,597,0,0,0.24,10898225,,Late,1,0,60,
CUST14648,Girish Choudhary,33,Male,Married,Pune,Maharashtra,Graduate,Salaried,13,115841,LOAN24648,Car Loan,498000,48,10.98,12866,Used Car Purchase,2022-01-15,Approved,776,0,0,0.11,448849,No,On Time,0,0,0,
CUST14649,Madhuri Shinde,52,Male,Single,Lucknow,Uttar Pradesh,Graduate,Salaried,28,112058,LOAN24649,Home Loan,7571000,240,16.91,110533,Home Construction,2021-01-13,Approved,833,0,0,0.99,6893154,No,On Time,0,0,0,
CUST14650,Rohit Singh,28,Male,Married,Kolkata,West Bengal,Graduate,Salaried,7,30692,LOAN24650,Car Loan,1269000,72,8.46,22535,Used Car Purchase,2024-12-09,Approved,621,2,92994,3.76,,,On Time,0,0,0,
CUST14651,Meera Garg,53,Female,Married,Jaipur,Rajasthan,Graduate,Salaried,29,170696,LOAN24651,Business Loan,1769000,36,12.22,58942,Working Capital,2024-04-25,Approved,660,0,0,0.35,1451757,No,On Time,0,0,0,
CUST14652,Aarav Singh,29,Male,Married,Delhi,Delhi,Graduate,Salaried,7,45972,LOAN24652,Education Loan,1118000,60,15.72,27021,Undergraduate Studies,2023-03-02,Approved,619,0,0,0.59,1085721,Yes,Defaulted,9,1,473,568471
CUST14653,Suresh Verma,44,Male,Married,Delhi,Delhi,Graduate,Self-Employed,24,99458,LOAN24653,Education Loan,1918000,120,17.63,34103,Postgraduate Studies,2021-09-09,Approved,738,1,21248,0.56,2795429,No,Late,2,0,57,
CUST14654,Hemant Sharma,36,Female,Single,Kolkata,West Bengal,Below 10th,Salaried,17,244233,LOAN24654,Education Loan,502000,60,16.59,12365,Undergraduate Studies,2020-07-29,Approved,745,0,0,0.05,695200,No,On Time,0,0,0,
CUST14655,Yogesh Bansal,21,Male,Single,Kolkata,West Bengal,Graduate,Salaried,1,30272,LOAN24655,Car Loan,685000,72,8.08,12037,New Car Purchase,2024-02-27,Rejected,665,2,64492,2.53,790497,,,,,,
CUST14656,Nikhil Tiwari,31,Female,Single,Ahmedabad,Gujarat,Post Graduate,Self-Employed,9,137412,LOAN24656,Car Loan,1022000,60,12.44,22961,Used Car Purchase,2022-06-12,Approved,572,1,42412,0.48,1034589,No,On Time,0,0,0,
CUST14657,Vinod Jadhav,40,Male,Married,Surat,Gujarat,Graduate,Salaried,20,49314,LOAN24657,Home Loan,2817000,300,12.35,30400,Home Renovation,2021-09-13,Approved,599,1,69212,2.02,3928890,No,Late,1,0,17,
CUST14658,Deepika Reddy,29,Male,Single,Ahmedabad,Gujarat,Below 10th,Salaried,7,222903,LOAN24658,Education Loan,1384000,84,12.83,25049,Abroad Studies,2023-07-15,Approved,647,0,0,0.11,1566922,Yes,Defaulted,4,1,564,
CUST14659,Priya Saxena,47,Male,Single,Pune,Maharashtra,Graduate,Business Owner,26,275294,LOAN24659,Business Loan,3128000,24,13.31,149166,Business Expansion,2022-08-15,Approved,605,1,16489,0.6,3992395,No,Late,11,1,195,1696519
CUST14660,Pratik Patil,42,Male,Single,Surat,Gujarat,Graduate,Self-Employed,23,198497,LOAN24660,Car Loan,1440000,60,10.96,31280,Used Car Purchase,2020-11-28,Approved,735,2,141750,0.87,1426316,No,On Time,0,0,0,
CUST14661,Aishwarya Bansal,50,Female,Married,Ahmedabad,Gujarat,Graduate,Salaried,31,125061,LOAN24661,Home Loan,6933000,180,14.77,95943,Home Purchase,2021-08-01,Approved,679,1,77890,1.39,9897480,Yes,On Time,0,0,0,
CUST14662,Deepak Iyer,52,Female,Single,Lucknow,Uttar Pradesh,Below 10th,Self-Employed,32,101215,LOAN24662,Business Loan,3697000,60,18.18,94241,Equipment Purchase,2020-01-18,Approved,760,0,0,0.93,3269907,No,On Time,0,0,0,
CUST14663,Ravi Menon,43,Male,Married,Pune,Maharashtra,Graduate,Business Owner,19,326801,LOAN24663,Home Loan,4404000,120,10.12,58492,Home Construction,2022-01-27,Approved,660,0,0,0.18,5199726,,Late,9,1,120,2309407
CUST14664,Sunita Malhotra,22,Male,Married,Ahmedabad,Gujarat,Graduate,Salaried,3,49440,LOAN24664,Education Loan,1772000,60,14.53,41719,Undergraduate Studies,2022-06-12,Approved,602,1,12321,1.09,,No,On Time,0,0,0,
CUST14665,Lata Verma,42,Male,Married,Surat,Gujarat,Graduate,Self-Employed,21,129823,LOAN24665,Car Loan,815000,84,14.13,15331,New Car Purchase,2022-10-08,Approved,680,1,79417,0.73,1191917,No,Defaulted,12,1,601,266059
CUST14666,Vidya Singh,22,Male,Divorced,Jaipur,Rajasthan,Graduate,Salaried,0,241673,LOAN24666,Personal Loan,452000,24,14.87,21888,Medical Emergency,2022-06-03,Approved,643,4,213260,0.97,,Yes,Defaulted,8,1,293,246261
CUST14667,Aditya Verma,36,Female,Married,Jaipur,Rajasthan,Post Graduate,Salaried,13,37175,LOAN24667,Personal Loan,396000,60,12.45,8899,Medical Emergency,2022-09-19,Approved,647,1,17686,0.72,319542,No,On Time,0,0,0,
CUST14668,Aarav Joshi,34,Female,Married,Surat,Gujarat,12th Pass,Business Owner,14,466756,LOAN24668,Home Loan,5284000,120,17.48,93448,Home Purchase,2023-08-29,Approved,545,1,52576,0.31,6407287,No,Defaulted,7,1,296,1209193
CUST14669,Ashok Pandey,35,Male,Single,Nagpur,Maharashtra,Graduate,Self-Employed,16,87497,LOAN24669,Business Loan,1202000,36,14.95,41638,Working Capital,2024-06-16,Approved,873,1,10952,0.6,1395221,No,On Time,0,0,0,
CUST14670,Aishwarya Singh,29,Female,Married,Delhi,Delhi,12th Pass,Salaried,6,218874,LOAN24670,Education Loan,392000,84,17.33,8085,Abroad Studies,2023-04-02,Approved,635,0,0,0.04,539211,No,On Time,0,0,0,
CUST14671,Madhuri Chavan,23,Male,Single,Mumbai,Maharashtra,Graduate,Salaried,3,88696,LOAN24671,Business Loan,4807000,24,8.83,219231,Business Expansion,2024-09-15,Approved,689,0,0,2.47,6272240,,On Time,0,0,0,
CUST14672,Rakesh Malhotra,48,Female,Married,Kolkata,West Bengal,Post Graduate,Self-Employed,26,250632,LOAN24672,Personal Loan,406000,24,18.36,20339,Wedding Expenses,2021-08-17,Approved,774,2,70116,0.36,424453,No,Late,4,1,165,233257
CUST14673,Aditya Tiwari,25,Male,Married,Delhi,Delhi,Graduate,Salaried,6,231154,LOAN24673,Car Loan,1136000,36,9.75,36522,New Car Purchase,2022-09-11,Approved,567,0,0,0.16,,,On Time,0,0,0,
CUST14674,Rajesh Joshi,31,Male,Widowed,Pune,Maharashtra,Graduate,Salaried,10,88471,LOAN24674,Business Loan,2482000,60,13.62,57263,Equipment Purchase,2024-11-11,Approved,729,1,56383,1.28,2769158,No,On Time,0,0,0,
CUST14675,Smita Patil,32,Male,Married,Mumbai,Maharashtra,Graduate,Self-Employed,9,292553,LOAN24675,Home Loan,3743000,180,16.38,55968,Home Purchase,2020-12-11,Approved,694,0,0,0.19,3483176,,On Time,0,0,0,
CUST14676,Sanjay Mehta,35,Male,Married,Lucknow,Uttar Pradesh,Graduate,Salaried,15,153253,LOAN24676,Business Loan,4392000,24,8.93,200506,Equipment Purchase,2024-03-05,Approved,691,1,11846,1.39,,No,Defaulted,5,1,672,1823521
CUST14677,Nisha Shinde,44,Male,Single,Mumbai,Maharashtra,Post Graduate,Self-Employed,24,224510,LOAN24677,Business Loan,3963000,48,12.1,104555,Equipment Purchase,2023-07-17,Approved,682,0,0,0.47,5224103,No,Defaulted,10,1,155,2157798
CUST14678,Hemant Yadav,43,Female,Married,Jaipur,Rajasthan,Post Graduate,Salaried,20,192769,LOAN24678,Business Loan,2948000,48,9.41,73936,Working Capital,2020-08-07,Approved,645,2,75578,0.78,3878083,No,On Time,0,0,0,
CUST14679,Sunita Patel,56,Male,Married,Mumbai,Maharashtra,Below 10th,Business Owner,35,437227,LOAN24679,Home Loan,1922000,240,15.55,26093,Home Purchase,2023-06-26,Approved,747,1,53365,0.18,1793073,No,On Time,0,0,0,
CUST14680,Rashmi Bhatia,27,Male,Married,Ahmedabad,Gujarat,Graduate,Salaried,8,205552,LOAN24680,Education Loan,482000,60,9.37,10092,Postgraduate Studies,2021-12-29,Approved,652,0,0,0.05,,No,On Time,0,0,0,
CUST14681,Amit Bhatia,32,Female,Married,Chennai,Tamil Nadu,Graduate,Salaried,8,185532,LOAN24681,Car Loan,1212000,48,9.95,30710,New Car Purchase,2021-06-28,Approved,616,4,166764,1.06,1208417,No,Late,8,1,720,693145
CUST14682,Rohit Patil,26,Female,Single,Mumbai,Maharashtra,Graduate,Salaried,2,42790,LOAN24682,Personal Loan,665000,48,11.7,17414,Wedding Expenses,2024-05-01,Approved,749,1,34441,1.21,745152,No,On Time,0,0,0,
CUST14683,Mahesh Bansal,35,Female,Single,Kolkata,West Bengal,Graduate,Self-Employed,11,99274,LOAN24683,Personal Loan,292000,60,8.54,5996,Wedding Expenses,2024-11-22,Approved,764,3,33087,0.39,335581,No,On Time,0,0,0,
CUST14684,Kiran Singh,26,Male,Single,Bangalore,Karnataka,Post Graduate,Salaried,2,141193,LOAN24684,Personal Loan,156000,24,13.98,7488,Debt Consolidation,2023-12-02,Approved,691,1,50462,0.41,191662,No,On Time,0,0,0,
CUST14685,Vinod Jain,38,Male,Single,Bangalore,Karnataka,Post Graduate,Business Owner,15,239341,LOAN24685,Personal Loan,611000,36,7.63,19042,Travel,2022-04-22,Approved,696,0,0,0.08,567090,No,On Time,0,0,0,
CUST14686,Ajay More,48,Male,Married,Lucknow,Uttar Pradesh,Post Graduate,Salaried,24,229822,LOAN24686,Home Loan,4890000,240,17.77,74603,Home Renovation,2022-01-06,Approved,559,0,0,0.32,5171287,No,On Time,0,0,0,
CUST14687,Aditya Tiwari,31,Male,Married,Nagpur,Maharashtra,Graduate,Business Owner,7,158167,LOAN24687,Car Loan,1385000,72,7.66,24054,Used Car Purchase,2024-01-30,Approved,812,0,0,0.15,1639348,No,On Time,0,0,0,
CUST14688,Kavita Iyer,23,Male,Married,Jaipur,Rajasthan,Graduate,Self-Employed,1,158863,LOAN24688,Personal Loan,59000,24,15.57,2876,Medical Emergency,2022-04-23,Approved,665,1,15924,0.12,69989,No,Late,2,0,56,
CUST14689,Arjun Shah,30,Male,Married,Bangalore,Karnataka,Graduate,Salaried,11,113042,LOAN24689,Education Loan,702000,84,15.98,13935,Postgraduate Studies,2021-11-14,Approved,667,1,57683,0.63,740926,No,On Time,0,0,0,
CUST14690,Pratik Menon,32,Male,Married,Pune,Maharashtra,Graduate,Salaried,11,84784,LOAN24690,Business Loan,1608000,60,10.59,34633,Equipment Purchase,2022-07-21,Approved,820,3,103008,1.62,2286761,No,On Time,0,0,0,
CUST14691,Amol Agarwal,37,Female,Single,Delhi,Delhi,Graduate,Self-Employed,15,104947,LOAN24691,Personal Loan,287000,48,8.12,7022,Travel,2021-08-18,Approved,660,2,150664,1.5,230143,Yes,On Time,0,0,0,
CUST14692,Meera Yadav,42,Female,Widowed,Chennai,Tamil Nadu,12th Pass,Salaried,18,91327,LOAN24692,Business Loan,1787000,60,17.59,44980,Business Expansion,2020-02-17,Approved,888,1,68653,1.24,1564220,No,On Time,0,0,0,
CUST14693,Swati Tiwari,25,Male,Single,Nagpur,Maharashtra,Graduate,Self-Employed,3,282743,LOAN24693,Personal Loan,755000,60,11.87,16745,Medical Emergency,2020-05-06,Approved,678,2,45874,0.22,762935,No,On Time,0,0,0,
CUST14694,Mahesh Singh,51,Male,Single,Surat,Gujarat,Graduate,Salaried,27,69199,LOAN24694,Home Loan,3012000,240,18.45,47530,Home Purchase,2020-10-22,Approved,789,2,127784,2.53,2534259,No,Late,4,1,575,1418409
CUST14695,Ankita Nair,27,Male,Single,Nagpur,Maharashtra,Graduate,Business Owner,8,319539,LOAN24695,Car Loan,462000,84,12.03,8162,Used Car Purchase,2022-11-25,Approved,607,1,28812,0.12,658390,Yes,On Time,0,0,0,
CUST14696,Pallavi Iyer,34,Male,Single,Jaipur,Rajasthan,Graduate,Self-Employed,12,141628,LOAN24696,Business Loan,3832000,36,12.45,128102,Startup Funding,2024-08-13,Approved,795,1,79388,1.47,4647537,Yes,Defaulted,11,1,582,923970
